model,id,quales_id,quales_split,assertion,input,goal,target_word,predicted_word,exact_match,raw_prediction,predicted_token_ids,prediction_truncated
charruaLLM,413,48,test_gold,El doctor Carlos Voituret estuvo involucrado en la redacción de los protocolos sanitarios.,El doctor Carlos Voituret estuvo involucrado en la redacción de los protocolos, sanitarios,sanitarios,de,False, de,[259],False
charruaLLM,414,481,test_gold,José Quintín Olano fue el director de Salud del departamento de Treinta y Tres.,José Quintín Olano fue el director de Salud del departamento de Treinta y, Tres,Tres,"Tres,",False," Tres,","[6157, 12]",False
charruaLLM,415,491,test_gold,Las N95 son máscaras.,Las N95 son, máscaras,máscaras,el,False, el,[286],False
charruaLLM,416,492,test_gold,El coronavirus se contagia por el aire.,El coronavirus se contagia por el, aire,aire,"virus,",False," virus,","[8069, 12]",False
charruaLLM,417,495,test_gold,El 1º de mayo se celebra el Día Internacional de los Trabajadores.,El 1º de mayo se celebra el Día Internacional de los, Trabajadores,Trabajadores,Trabajadores,True, Trabajadores.,"[10319, 14]",False
charruaLLM,418,509,test_gold,Los vecinos de Cotravi pidieron un subsidio de 20.000 pesos.,Los vecinos de Cotravi pidieron un subsidio de 20.000, pesos,pesos,dólares,False, dólares,[1294],False
charruaLLM,419,51,test_gold,"Reino Unido, Baréin, Canadá, Arabia Saudita y México aprobaron el uso de emergencia de la vacuna de Pfizer-BioNTech contra el covid-19.","Reino Unido, Baréin, Canadá, Arabia Saudita y México aprobaron el uso de emergencia de la vacuna de Pfizer-BioNTech contra el", covid-19,covid-19,coronavirus,False, coronavirus.,"[16045, 341, 4503, 14]",False
charruaLLM,420,510,test_gold,Las canastas del gobierno valían 1.200 pesos.,Las canastas del gobierno valían 1.200, pesos,pesos,millones,False, millones,[783],False
charruaLLM,421,514,test_gold,Nicolás Jodal trabajó en GeneXus,Nicolás Jodal trabajó en, GeneXus,GeneXus,la,False, la,[279],False
charruaLLM,422,515,test_gold,Las nuevas funcionalidades de CoronavirusUy fueron informadas por Jodal a través de Twitter.,Las nuevas funcionalidades de CoronavirusUy fueron informadas por Jodal a través de, Twitter,Twitter,un,False, un,[295],False
charruaLLM,423,516,test_gold,Los datos sobre vacunación en la aplicación CoronavirusUy se actualizaban cada dos horas.,Los datos sobre vacunación en la aplicación CoronavirusUy se actualizaban cada dos, horas,horas,años,False, años.,"[547, 14]",False
charruaLLM,424,517,test_gold,El MSP es el Ministerio de Salud Pública.,El MSP es el Ministerio de Salud, Pública,Pública,Pública,True, Pública,[4498],False
charruaLLM,425,52,test_gold,El órgano regulador sanitario de México es Cofepris.,El órgano regulador sanitario de México es, Cofepris,Cofepris,el,False, el,[286],False
charruaLLM,426,520,test_gold,"El tapabocas debía cubrir el mentón, la boca y la nariz.","El tapabocas debía cubrir el mentón, la boca y la", nariz,nariz,boca,False, boca.,"[7312, 14]",False
charruaLLM,427,521,test_gold,"Para evitar el contagio de COVID-19, se debía mantener una distancia de dos metros.","Para evitar el contagio de COVID-19, se debía mantener una distancia de dos", metros,metros,metros,True, metros,[2558],False
charruaLLM,428,523,test_gold,Los ministros de Economía de la zona euro se han reunido durante seis horas.,Los ministros de Economía de la zona euro se han reunido durante seis, horas,horas,días,False, días,[998],False
charruaLLM,429,526,test_gold,La zona euro dispuso de un fondo de medio billón de euros.,La zona euro dispuso de un fondo de medio billón de, euros,euros,euros,True, euros,[3231],False
charruaLLM,430,527,test_gold,Italia y España fueron los países de la zona euro con mayor cantidad de casos de COVID durante la pandemia.,Italia y España fueron los países de la zona euro con mayor cantidad de casos de COVID durante la, pandemia,pandemia,pandemia,True, pandemia.,"[2172, 7461, 14]",False
charruaLLM,431,53,test_gold,Hugo López-Gatell fue subsecretario de salud de México.,Hugo López-Gatell fue subsecretario de salud de, México,México,la,False, la,[279],False
charruaLLM,432,541,test_gold,Nicolás Jodal desarrolló la aplicación CoronavirusUY.,Nicolás Jodal desarrolló la aplicación, CoronavirusUY,CoronavirusUY,de,False, de,[259],False
charruaLLM,433,542,test_gold,Jodal trabaja en GeneXus.,Jodal trabaja en, GeneXus,GeneXus,la,False, la,[279],False
charruaLLM,434,543,test_gold,Los menores de 18 años no podían inscribirse para vacunarse.,Los menores de 18 años no podían inscribirse para, vacunarse,vacunarse,la,False, la,[279],False
charruaLLM,435,547,test_gold,El gobierno decretó la emergencia sanitaria por el coronavirus.,El gobierno decretó la emergencia sanitaria por el, coronavirus,coronavirus,coronavirus,True, coronavirus,"[16045, 341, 4503]",False
charruaLLM,436,549,test_gold,"La encuesta de la Academia Internacional de Sexología Médica encontró que la masturbación fue la actividad sexual más frecuente durante la cuarentena, tanto en varones como en mujeres.","La encuesta de la Academia Internacional de Sexología Médica encontró que la masturbación fue la actividad sexual más frecuente durante la cuarentena, tanto en varones como en", mujeres,mujeres,mujeres,True, mujeres.,"[2153, 14]",False
charruaLLM,437,551,test_gold,"El sexting es el intercambio consentido de mensajes, fotos y videos eróticos por internet.","El sexting es el intercambio consentido de mensajes, fotos y videos eróticos por", internet,internet,parte,False, parte,[751],False
charruaLLM,438,552,test_gold,La cuarentena afectó psicológicamente causando ansiedad y estrés.,La cuarentena afectó psicológicamente causando ansiedad y, estrés,estrés,estrés,True, estrés.,"[11915, 14]",False
charruaLLM,439,554,test_gold,El ex preso político Juan José Noveched Sosa falleció por coronavirus.,El ex preso político Juan José Noveched Sosa falleció por, coronavirus,coronavirus,un,False, un,[295],False
charruaLLM,440,557,test_gold,Juan José Noveched murió a los 76 años.,Juan José Noveched murió a los 76, años,años,"años,",False," años,","[547, 12]",False
charruaLLM,441,558,test_gold,Juan José Noveched estuvo preso entre 1971 y 1981.,Juan José Noveched estuvo preso entre 1971 y, 1981,1981,"1975,",False," 1975,","[3419, 21, 12]",False
charruaLLM,442,559,test_gold,Crysol es una agrupación de ex presos políticos.,Crysol es una agrupación de ex presos, políticos,políticos,políticos,True, políticos,[2913],False
charruaLLM,443,56,test_gold,La FDA es la Administración de Alimentos y Medicamentos en Estados Unidos.,La FDA es la Administración de Alimentos y Medicamentos en Estados, Unidos,Unidos,Unidos,True, Unidos,[1254],False
charruaLLM,444,560,test_gold,El número de atención psicológica 0800 1920 funcionó las 24 horas.,El número de atención psicológica 0800 1920 funcionó las 24, horas,horas,horas,True, horas,[1074],False
charruaLLM,445,565,test_gold,El número para llamar en caso de una situación peligrosa es el 911.,El número para llamar en caso de una situación peligrosa es el, 911,911,de,False, de,[259],False
charruaLLM,446,566,test_gold,"En Argentina, durante la cuarentena, se permitió salir a correr en un radio de hasta 500 metros de la casa.","En Argentina, durante la cuarentena, se permitió salir a correr en un radio de hasta 500 metros de la", casa,casa,ciudad,False, ciudad,[1165],False
charruaLLM,447,567,test_gold,"Las ciudades argentinas con mayor presencia de COVID fueron la ciudad de Buenos Aires y otras capitales, como Rosario o Córdoba.","Las ciudades argentinas con mayor presencia de COVID fueron la ciudad de Buenos Aires y otras capitales, como Rosario o", Córdoba,Córdoba,San,False, San,[1032],False
charruaLLM,448,570,test_gold,Los países más afectados por covid en Europa fueron Italia y España.,Los países más afectados por covid en Europa fueron Italia y, España,España,"España,",False," España,","[2125, 12]",False
charruaLLM,449,579,test_gold,Pablo Orefice fue el director del programa salud.uy.,Pablo Orefice fue el director del programa, salud.uy,salud.uy,de,False, de,[259],False
charruaLLM,450,583,test_gold,La aplicación CoronavirusUy fue utilizada para alertar a las personas que habían estado en contacto con un paciente positivo de COVID-19.,La aplicación CoronavirusUy fue utilizada para alertar a las personas que habían estado en contacto con un paciente positivo de, COVID-19,COVID-19,coronavirus,False, coronavirus.,"[16045, 341, 4503, 14]",False
charruaLLM,451,584,test_gold,La aplicación Coronavirus.uy envía el mensaje 'Alerta: La persona que usa este celular puede haber estado expuesta al virus del COVID-19' en caso de exposición a un caso positivo de Covid.,La aplicación Coronavirus.uy envía el mensaje 'Alerta: La persona que usa este celular puede haber estado expuesta al virus del COVID-19' en caso de exposición a un caso positivo de, Covid,Covid,coronavirus,False, coronavirus.,"[16045, 341, 4503, 14]",False
charruaLLM,452,588,test_gold,El proyecto para penalizar la educación sexual en Polonia fue presentado por organizaciones civiles 'pro vida' y contrarias a los derechos de la población LGBTI.,El proyecto para penalizar la educación sexual en Polonia fue presentado por organizaciones civiles 'pro vida' y contrarias a los derechos de la población, LGBTI,LGBTI,,False,.,[14],False
charruaLLM,453,590,test_gold,Draginja Nadazdin fue directora de Amnistía Internacional Polonia.,Draginja Nadazdin fue directora de Amnistía Internacional, Polonia,Polonia,en,False, en,[281],False
charruaLLM,454,592,test_gold,Las personas en situación de calle se albergaron en el Gran Parque Central.,Las personas en situación de calle se albergaron en el Gran Parque, Central,Central,"Central,",False," Central,","[2602, 12]",False
charruaLLM,455,596,test_gold,Jacinda Ardern fue primera ministra de Nueva Zelanda.,Jacinda Ardern fue primera ministra de Nueva, Zelanda,Zelanda,"York,",False," York,","[3010, 12]",False
charruaLLM,456,597,test_gold,Nueva Zelanda tuvo un período de seis meses sin casos de coronavirus.,Nueva Zelanda tuvo un período de seis meses sin casos de, coronavirus,coronavirus,"covid-19,",False," covid-19,","[781, 341, 68, 13, 2198, 12]",False
charruaLLM,457,6,test_gold,No se diagnosticó a ninguna persona con coronavirus en las cárceles de Uruguay.,No se diagnosticó a ninguna persona con coronavirus en las cárceles de, Uruguay,Uruguay,la,False, la,[279],False
charruaLLM,458,600,test_gold,"Phil Valentine, un conductor de radio de Estados Unidos, falleció a los 61 años a causa de la covid-19.","Phil Valentine, un conductor de radio de Estados Unidos, falleció a los 61 años a causa de la", covid-19,covid-19,enfermedad,False, enfermedad.,"[4505, 14]",False
charruaLLM,459,602,test_gold,Los contactos vacunados no necesitaban aislarse en el Reino Unido.,Los contactos vacunados no necesitaban aislarse en el Reino, Unido,Unido,"Unido,",False," Unido,","[5211, 12]",False
charruaLLM,460,603,test_gold,Los contactos de positivos de Reino Unido estaban obligados a guardar una cuarentena de diez días.,Los contactos de positivos de Reino Unido estaban obligados a guardar una cuarentena de diez, días,días,"días,",False," días,","[998, 12]",False
charruaLLM,461,604,test_gold,NHS Covid-19 es la aplicación oficial del sistema de salud británico.,NHS Covid-19 es la aplicación oficial del sistema de salud, británico,británico,de,False, de,[259],False
charruaLLM,462,606,test_gold,Terra Brasserie es un restaurante.,Terra Brasserie es un, restaurante,restaurante,lugar,False, lugar,[944],False
charruaLLM,463,608,test_gold,La propuesta de subsidios del FA tenía un costo estimado de 240 millones de dólares.,La propuesta de subsidios del FA tenía un costo estimado de 240 millones de, dólares,dólares,"dólares,",False," dólares,","[1294, 12]",False
charruaLLM,464,614,test_gold,"Los diputados Eduardo Lust (Cabildo Abierto) y César Vega (Partido Ecologista Radical Intransigente), los abogados Gustavo Salle y Hoenir Sarthou, y la comunicadora Patricia Wolf le plantearon al presidente la suspensión del contrato con UPM.","Los diputados Eduardo Lust (Cabildo Abierto) y César Vega (Partido Ecologista Radical Intransigente), los abogados Gustavo Salle y Hoenir Sarthou, y la comunicadora Patricia Wolf le plantearon al presidente la suspensión del contrato con", UPM,UPM,el,False, el,[286],False
charruaLLM,465,615,test_gold,El tercer caso confirmado de COVID-19 en Deportivo Maldonado fue Agustín Sant'Ann.,El tercer caso confirmado de COVID-19 en Deportivo Maldonado fue Agustín, Sant'Ann,Sant'Ann,Álvarez,False, Álvarez,[5950],False
charruaLLM,466,617,test_gold,El jugador de Deportivo Maldonado contagiado de COVID-19 se encontraba aislado.,El jugador de Deportivo Maldonado contagiado de COVID-19 se encontraba, aislado,aislado,en,False, en,[281],False
charruaLLM,467,62,test_gold,Carissa Etienne fue directora de la Organización Panamericana de la Salud.,Carissa Etienne fue directora de la Organización Panamericana de la, Salud,Salud,Salud,True, Salud,[2979],False
charruaLLM,468,624,test_gold,Participar en Eno Breathe fue gratuito.,Participar en Eno Breathe fue, gratuito,gratuito,el,False, el,[286],False
charruaLLM,469,626,test_gold,El arquero John fue uno de los casos positivos de Santos tras el partido con Boca Juniors.,El arquero John fue uno de los casos positivos de Santos tras el partido con Boca, Juniors,Juniors,Juniors,True, Juniors.,"[6686, 14]",False
charruaLLM,470,629,test_gold,La Conmebol resolvió que no había lugar a reclamo de puntos.,La Conmebol resolvió que no había lugar a reclamo de, puntos,puntos,los,False, los,[308],False
charruaLLM,471,636,test_gold,Alexandr Gorélov fue subdirector del Instituto de Epidemiología de la oficina nacional de protección al consumidor.,Alexandr Gorélov fue subdirector del Instituto de Epidemiología de la oficina nacional de protección al, consumidor,consumidor,"SARS-CoV-2,",False," SARS-CoV-2,","[376, 2884, 51, 13, 7001, 54, 13, 18, 12]",False
