id,quales_id,quales_split,assertion,input,goal
815,878,train,"El número del Servicio de Atención Médica de Emergencia, al que la familia de Martín Mesa llamó en abril antes de su ingreso al Hospital Español, es el 105.","El número del Servicio de Atención Médica de Emergencia, al que la familia de Martín Mesa llamó en abril antes de su ingreso al Hospital Español, es el", 105
816,879,train,Virginia Longo fue la directora de la región sur de ASSE.,Virginia Longo fue la directora de la región sur de, ASSE
817,880,train,Virginia Longo es la directora de la Región Sur de ASSE.,Virginia Longo es la directora de la Región Sur de, ASSE
818,883,train,Lautréamont es una librería.,Lautréamont es una, librería
819,886,train,"Los videos en los que autores uruguayos recomiendan literatura nacional, publicados por la librería Lautréamont y las editoriales Hum y Estuario bajo la iniciativa #autoresencuarentena, duran menos de un minuto.","Los videos en los que autores uruguayos recomiendan literatura nacional, publicados por la librería Lautréamont y las editoriales Hum y Estuario bajo la iniciativa #autoresencuarentena, duran menos de un", minuto
820,889,train,El merendero Solidarios Unidos Seis Barrios se encuentra en el cruce de las calles Rafael y Teniente Galeano.,El merendero Solidarios Unidos Seis Barrios se encuentra en el cruce de las calles Rafael y Teniente, Galeano
821,9,train,"Debido a la pandemia de coronavirus, el confinamiento total en Bolivia anunciado por la presidenta interina Jeanine Áñez fue previsto por 14 días.","Debido a la pandemia de coronavirus, el confinamiento total en Bolivia anunciado por la presidenta interina Jeanine Áñez fue previsto por 14", días
822,90,train,El sector terciario de la economía es el de servicios.,El sector terciario de la economía es el de, servicios
823,907,train,Hasta el 10% de los contagios de coronavirus se dieron en ámbitos asistenciales.,Hasta el 10% de los contagios de coronavirus se dieron en ámbitos, asistenciales
824,909,train,Los testeos de Covid19 en el interior del país estaban previstos para realizarse en el Laboratorio de Virología Molecular de la Universidad de la República.,Los testeos de Covid19 en el interior del país estaban previstos para realizarse en el Laboratorio de Virología Molecular de la Universidad de la, República
825,91,train,"El Ministerio de Desarrollo Social ofrece Asignación Familiar, Asignación Familiar Plan de Equidad y Tarjeta Uruguay Social.","El Ministerio de Desarrollo Social ofrece Asignación Familiar, Asignación Familiar Plan de Equidad y Tarjeta Uruguay", Social
826,910,train,Los resultados de análisis de Covid-19 en el interior del país demoraban hasta cinco días.,Los resultados de análisis de Covid-19 en el interior del país demoraban hasta cinco, días
827,914,train,La sigla ONU significa Organización de las Naciones Unidas.,La sigla ONU significa Organización de las Naciones, Unidas
828,917,train,Casi 2.000 uruguayos volvieron a través de la operación Todos en Casa.,Casi 2.000 uruguayos volvieron a través de la operación Todos en, Casa
829,928,train,"La serie Feriados fue dirigida por Leonardo Pintos, Claudio Quijano y Lucas Cilintano.","La serie Feriados fue dirigida por Leonardo Pintos, Claudio Quijano y Lucas", Cilintano
830,93,train,Shai Steinhaus fue el vocero de Comida para Héroes.,Shai Steinhaus fue el vocero de Comida para, Héroes
831,94,train,El bar Rumba se encuentra en la intersección de las calles Héctor Miranda y Ellauri.,El bar Rumba se encuentra en la intersección de las calles Héctor Miranda y, Ellauri
832,96,train,"En el marco del proyecto benéfico Comida para Héroes, Pedidos Ya apoya la logística cediendo motos tres veces por semana para el envío de las viandas destinadas al personal sanitario y grupos vulnerables.","En el marco del proyecto benéfico Comida para Héroes, Pedidos Ya apoya la logística cediendo motos tres veces por semana para el envío de las viandas destinadas al personal sanitario y grupos", vulnerables
833,98,train,Bibliobarrio es una biblioteca.,Bibliobarrio es una, biblioteca
